"SampleID","SpotID","Pb207.Pb206","Pb207.Pb206_1s","Pb207.U235","Pb207.U235_1s","U238.Pb206","U238.Pb206_1s","Age206.238_Ma","Age206.238_Ma_1s","Age207.206_Ma","Age207.206_Ma_1s","Disc_per"
"GSWA_199424.1",36.1,0.082237287,0.001833326,NA,NA,4.933497443,0.104235464,1189.786754,23.40741564,1251.173433,43.62525042,4.906328583
"GSWA_199424.1",60.1,0.093935419,0.002686709,NA,NA,3.724768404,0.075587497,1533.046693,28.19953873,1506.816327,54.02781311,-1.740780581
"GSWA_199424.1",10.1,0.095908083,0.00136932,NA,NA,3.849313934,0.075349514,1488.749748,26.48671214,1545.972303,26.82987054,3.7013959
"GSWA_199424.1",25.2,0.096559545,0.000403931,NA,NA,3.563811513,0.036120068,1594.375572,14.44647062,1558.682959,7.847893959,-2.289921313
"GSWA_199424.1",25.1,0.097954165,0.000450626,NA,NA,3.583430576,0.036776101,1586.637542,14.56745061,1585.537584,8.600143256,-0.06937448
"GSWA_199424.1",16.1,0.105513684,0.000619658,NA,NA,3.220389107,0.037441694,1743.272434,17.94267541,1723.283616,10.78680173,-1.159926175
"GSWA_199424.1",12.1,0.10989622,0.000935643,NA,NA,3.107246798,0.04333835,1798.651829,22.16242282,1797.685233,15.49389243,-0.053768962
"GSWA_199424.1",56.1,0.14452659,0.001210848,NA,NA,2.387281164,0.03255233,2255.422743,26.25568899,2282.150197,14.42288774,1.171152291
"GSWA_199424.1",29.1,0.172861246,0.003369235,NA,NA,2.006657373,0.022478533,2606.663111,24.24401312,2585.540818,32.53425235,-0.816939061
"GSWA_199424.1",41.1,0.285676044,0.001578717,NA,NA,1.460151033,0.023969399,3362.983825,43.58481682,3394.228899,8.608244355,0.920535258
