"SampleID","SpotID","Crystallization_Age_Ma","Hf176_Hf177","Hf176_Hf177_1s","Lu176_Hf177","Yb176_Hf177","Hf176_Hf177_initial","eHf","eHf_1s"
"MB07-2","MB07-2 63",940,0.281696,1.6e-05,9.8e-05,0.003362,0.281694,-17.4,NA
"MB07-2","MB07-2 65",1027,0.281396,1.6e-05,0.000646,0.017691,0.281383,-26.4,NA
"MB07-2","MB07-2 66",1864,0.282236,1.7e-05,0.000641,0.01689,0.282213,21.9,NA
"MB07-2","MB07-2 67",1578,0.282099,1.85e-05,0.001609,0.039625,0.282051,9.6,NA
"MB07-2","MB07-2 68",2797,0.280887,1.6e-05,0.000527,0.014381,0.280859,-4.7,NA
"MB07-2","MB07-2 69",558,0.282329,2e-05,0.000301,0.008153,0.282325,-3.5,NA
"MB07-2","MB07-2 70",1822,0.281557,1.85e-05,0.00098,0.027182,0.281523,-3.5,NA
"MB07-2","MB07-2 71",603,0.282422,1.75e-05,2.6e-05,0.001293,0.282422,0.9,NA
"MB07-2","MB07-2 72",693,0.282376,1.8e-05,0.000586,0.014822,0.282368,1,NA
"MB07-2","MB07-2 74",2665,0.280992,1.85e-05,0.000833,0.021487,0.28095,-4.6,NA
"MB07-2","MB07-2 75",1055,0.281973,1.55e-05,0.001057,0.029682,0.281952,-5.7,NA
"MB07-2","MB07-2 76",433,0.282685,1.6e-05,0.001225,0.032492,0.282675,6.1,NA
"MB07-2","MB07-2 77",549,0.281718,1.85e-05,0.000286,0.008119,0.281715,-25.3,NA
"MB07-2","MB07-2 78",935,0.2825,1.5e-05,0.000921,0.023878,0.282484,10.5,NA
"MB07-2","MB07-2 79",748,0.282261,1.7e-05,0.000438,0.011162,0.282255,-1.8,NA
"MB07-2","MB07-2 80",585,0.281897,1.7e-05,0.000302,0.007371,0.281894,-18.2,NA
"MB07-2","MB07-2 81",567,0.281643,1.45e-05,6.4e-05,0.002096,0.281643,-27.5,NA
"MB07-2","MB07-2 82",1019,0.281698,1.5e-05,0.000603,0.015762,0.281687,-15.9,NA
"MB07-2","MB07-2 83",1023,0.282445,1.4e-05,0.001234,0.035879,0.282421,10.3,NA
"MB07-2","MB07-2 85",567,0.28198,1.5e-05,0.000534,0.015092,0.281974,-15.7,NA
"MB07-2","MB07-2 86",569,0.282348,1.5e-05,0.000455,0.011134,0.282343,-2.6,NA
"MB07-2","MB07-2 87",561,0.28186,1.35e-05,0.000162,0.004356,0.281858,-20,NA
"MB07-2","MB07-2 88",1173,0.282076,1.4e-05,0.000622,0.016459,0.282062,0.9,NA
"MB07-2","MB07-2 89",560,0.282165,1.75e-05,0.000592,0.016606,0.282158,-9.4,NA
"MB07-2","MB07-2 90",825,0.281698,1.3e-05,0.000392,0.010694,0.281691,-20,NA
"MB07-2","MB07-2 91",515,0.282302,1.4e-05,0.00087,0.021702,0.282293,-5.6,NA
"MB07-2","MB07-2 92",1056,0.282026,1.4e-05,0.000423,0.011299,0.282017,-3.3,NA
"MB07-2","MB07-2 93",1207,0.282079,1.7e-05,0.001047,0.027666,0.282056,1.4,NA
"MB07-2","MB07-2 94",1048,0.282194,1.6e-05,0.00067,0.018937,0.282181,2.3,NA
"MB07-2","MB07-2 95",598,0.282464,1.35e-05,0.00047,0.01264,0.282459,2.1,NA
"MB07-2","MB07-2 97",842,0.282359,1.6e-05,0.000655,0.016143,0.282348,3.6,NA
"MB07-2","MB07-2 98",870,0.282499,1.4e-05,0.001276,0.034898,0.282479,8.9,NA
"MB07-2","MB07-2 99",1157,0.282136,1.25e-05,0.000501,0.01288,0.282125,2.8,NA
"MB07-2","MB07-2 100",1046,0.282002,1.15e-05,0.000236,0.006296,0.281997,-4.3,NA
"GBJD","GBJD 01",555,0.282003,8e-06,0.000184,0.00469,0.282001,-15,NA
